timestep,demand_el,pv,demand_th
7768,254481.5306754,0.023745,0.1998316246
7769,264861.4676062,0,0.2102585046
7770,284153.6580778,0,0.2245092746
7771,284005.9666675,0,0.2336330134
7772,273967.566123,0,0.2230021434
7773,255903.0604996,0,0.2064410265
7774,245629.27677,0,0.1716966041
7775,243321.5984839,0,0.1184548408
7776,226097.0877567,0,0.1133077078
7777,207584.8925458,0,0.0728340042
7778,199891.09314,0,0.075176995
7779,196351.1146491,0,0.0795252088
7780,199535.7106839,0,0.0925075248
7781,200292.6291618,0,0.1257445746
7782,197135.7252664,0,0.1681132618
7783,193161.9032578,0,0.1857637523
7784,197652.6452025,0,0.1743855478
7785,208872.5770294,0.027595,0.1564204245
7786,219437.1282231,0.17956,0.1422724912
7787,230763.2132511,0.26103,0.1302206864
7788,244364.6690693,0.26385,0.1216831593
7789,242809.2939044,0.20842,0.1171427234
7790,234501.6520746,0.18263,0.1158653354
7791,228921.6859788,0.12768,0.1174421221
7792,228044.7682301,0.052791,0.1223781601
7793,238858.5486787,0,0.1329216783
7794,258709.1972955,0,0.1443507254
7795,263855.3198735,0,0.1514068015
7796,258252.2769949,0,0.1449937513
7797,247733.8793669,0,0.1314085049
7798,242680.0639204,0,0.1054664948
7799,241895.4533032,0,0.0756623425
7800,225021.7096754,0,0.0713281371
7801,214923.3094955,0,0.0884983067
7802,210603.3357439,0,0.091345201
7803,210077.1850947,0,0.0966285787
7804,213912.5464062,0,0.1124029825
7805,223526.334146,0,0.1527882757
7806,238000.0923563,0,0.2042691343
7807,275213.7123975,0,0.2257156899
7808,309219.6596212,0,0.2118903917
7809,321450.3545374,0.014463,0.1900615357
7810,324141.1074189,0.071726,0.1728708271
7811,330911.8355103,0.11379,0.1582270583
7812,336787.1844266,0.12486,0.1478533779
7813,336307.1873431,0.10997,0.142336437
7814,336237.9569945,0.081595,0.140784323
7815,332997.9766809,0.045727,0.1427002269
7816,332065.6746533,0.012883,0.1486978514
7817,333597.9730353,0,0.1615089486
7818,340419.4700489,0,0.1753960241
7819,335102.5792778,0,0.1839696401
7820,326005.7114741,0,0.1761773446
7821,308808.8928862,0,0.1596703393
7822,295470.5123927,0,0.1281490191
7823,285681.3411032,0,0.0919349314
7824,262669.1732344,0,0.0866685749
7825,246538.5020147,0,0.131751677
7826,241581.6090562,0,0.1345304574
7827,243658.5195137,0,0.1407003534
7828,245001.5882762,0,0.1560542619
7829,250627.7079377,0,0.1950236241
7830,259101.5026041,0,0.2683685216
7831,292216.6860093,0,0.3175430881
7832,322461.1176267,0,0.2973212951
7833,330768.7594565,0.016257,0.2745671369
7834,332291.8271254,0.11694,0.2556454262
7835,335716.4217019,0.17788,0.2358092329
7836,342796.3786836,0.18443,0.2244171627
7837,341822.5384469,0.14946,0.2184039591
7838,340451.7775449,0.11944,0.2185321065
7839,338319.4828086,0.074198,0.2212623474
7840,336450.2633969,0.025226,0.2279769307
7841,338688.7113344,0,0.2398723857
7842,348524.0361896,0,0.2561303069
7843,344933.2887765,0,0.2665390796
7844,333791.8180113,0,0.2544109037
7845,316627.3069195,0,0.2355172345
7846,303533.5403243,0,0.1958792303
7847,292064.3792425,0,0.1351386253
7848,272149.1156336,0,0.1292665438
7849,254495.3767451,0,0.1655940671
7850,246732.3469908,0,0.1700881514
7851,243123.1381513,0,0.1773041705
7852,244872.3582922,0,0.1901486592
7853,246963.1148194,0,0.2237509635
7854,258399.9684052,0,0.2962577996
7855,290827.4636811,0,0.3471333528
7856,320610.3596412,0,0.3351252995
7857,329591.8435306,0.010635,0.315651352
7858,331539.5240041,0.067343,0.2983471149
7859,336261.0337774,0.099965,0.2770327689
7860,340585.6228855,0.096092,0.2642448856
7861,338014.8692748,0.06688,0.256127093
7862,335393.3467418,0.049641,0.2549524913
7863,331530.2932909,0.027287,0.2589620391
7864,329545.6899649,0.0064174,0.2677427087
7865,333754.8951587,0,0.2775301242
7866,345551.7465572,0,0.2933761694
7867,341804.0770206,0,0.3062412067
7868,333205.6677266,0,0.2953162858
7869,316594.9994235,0,0.2754339962
7870,302153.5487092,0,0.2359839151
7871,290130.5448387,0,0.1693646938
7872,267902.9875872,0,0.1625716563
7873,250876.9371926,0,0.1655940671
7874,244470.8222704,0,0.1700881514
7875,242412.3732392,0,0.1773041705
7876,242458.526805,0,0.1901486592
7877,246210.8116981,0,0.2237509635
7878,255386.1405636,0,0.2962577996
7879,286825.9495331,0,0.3471333528
7880,317568.8396602,0,0.3351252995
7881,325599.5600957,0.010624,0.315651352
7882,324939.5641059,0.077147,0.2983471149
7883,328013.391583,0.13493,0.2770327689
7884,331931.8293127,0.16081,0.2642448856
7885,331341.0636715,0.15572,0.256127093
7886,330482.6073491,0.11786,0.2549524913
7887,328830.3096962,0.067472,0.2589620391
7888,329716.4581581,0.018977,0.2677427087
7889,335231.8092618,0,0.2775301242
7890,344504.0606153,0,0.2933761694
7891,340802.5446444,0,0.3062412067
7892,332628.7481551,0,0.2953162858
7893,316235.0016108,0,0.2754339962
7894,302130.4719263,0,0.2359839151
7895,290518.2347908,0,0.1693646938
7896,269162.9799314,0,0.1625716563
7897,254218.4553508,0,0.1237197599
7898,247221.5747874,0,0.1263291388
7899,244498.5144098,0,0.1321229022
7900,245523.1235689,0,0.1465407975
7901,251126.1664475,0,0.1831344883
7902,260513.8017152,0,0.2520080944
7903,288529.0161082,0,0.2981848543
7904,316996.5354452,0,0.2791958332
7905,323688.8024749,0,0.2578288263
7906,324454.9516658,0.019561,0.2400606312
7907,327044.1667028,0.026911,0.2214337026
7908,329245.6917877,0.019225,0.210736122
7909,327764.1623281,0.0037827,0.2050894987
7910,322096.5044575,0.0021476,0.2052098338
7911,318422.680626,4.0037E-05,0.2077736323
7912,316784.2290429,0,0.2140788775
7913,324261.1066898,0,0.2252491553
7914,335453.3463773,0,0.2405159524
7915,330745.6826737,0,0.2502901799
7916,319862.6718765,0,0.2389013683
7917,303593.5399597,0,0.2211595052
7918,291159.7693543,0,0.1839379346
7919,284121.3505818,0,0.1269002312
7920,266661.4566693,0,0.1213861267
7921,251306.1653538,0,0.1395121852
7922,241775.4540323,0,0.1424546429
7923,236393.9482691,0,0.1489879614
7924,237340.0963664,0,0.1652462541
7925,237732.4016751,0,0.2065110107
7926,235046.2641501,0,0.2841761088
7927,231713.976705,0,0.3362471821
7928,245347.7400191,0,0.3148342741
7929,259692.2682454,0.011107,0.2907398382
7930,272712.1891354,0.12438,0.2707035908
7931,277424.4681956,0.19337,0.2496989953
7932,278509.07699,0.19448,0.2376359032
7933,274775.2535232,0.14664,0.2312685068
7934,268313.7543222,0.12779,0.2314042023
7935,264635.3151342,0.086609,0.2342952614
7936,265867.6153389,0.030703,0.2414053506
7937,276801.3950584,0,0.2540014781
7938,293375.140509,0,0.2712170322
7939,292045.9178162,0,0.282238908
7940,283142.8949885,0,0.2693963518
7941,266712.2255916,0,0.2493897975
7942,258049.2013057,0,0.2074170142
7943,258524.5830326,0,0.1430986333
7944,245850.8138855,0,0.1368806714
7945,234224.7306802,0,0.1237197599
7946,223563.2569986,0,0.1263291388
7947,218144.8283828,0,0.1321229022
7948,218144.8283828,0,0.1465407975
7949,218754.0554504,0,0.1831344883
7950,213566.3946633,0,0.2520080944
7951,206352.592341,0,0.2981848543
7952,211946.4045064,0,0.2791958332
7953,222870.9535127,0.011801,0.2578288263
7954,235383.1851798,0.1466,0.2400606312
7955,245661.584266,0.20772,0.2214337026
7956,255713.8308802,0.17364,0.210736122
7957,254998.4506115,0.081886,0.2050894987
7958,247812.3404287,0.07845,0.2052098338
7959,243792.3648543,0.057578,0.2077736323
7960,242347.7582472,0.020516,0.2140788775
7961,253507.6904387,0,0.2252491553
7962,273358.3390555,0,0.2405159524
7963,279072.1504918,0,0.2502901799
7964,274742.9460272,0,0.2389013683
7965,266647.6105996,0,0.2211595052
7966,262710.7114436,0,0.1839379346
7967,263947.6270049,0,0.1269002312
7968,251352.3189195,0,0.1213861267
7969,243515.44346,0,0.1237197599
7970,237880.0930854,0,0.1263291388
7971,237317.0195836,0,0.1321229022
7972,237100.0978247,0,0.1465407975
7973,242075.4522095,0,0.1831344883
7974,254209.2246377,0,0.2520080944
7975,289502.8563449,0,0.2981848543
7976,323134.9596862,0,0.2791958332
7977,333713.3569496,0.0080064,0.2578288263
7978,337821.0242988,0.13956,0.2400606312
7979,344153.2935158,0.21215,0.2214337026
7980,348860.9572194,0.19758,0.210736122
7981,348948.6489943,0.12487,0.2050894987
7982,347568.6573792,0.12919,0.2052098338
7983,343474.8360997,0.10148,0.2077736323
7984,340904.082489,0.039499,0.2140788775
7985,345833.2833081,0,0.2252491553
7986,354630.1529346,0,0.2405159524
7987,350010.1810059,0,0.2502901799
7988,343299.4525499,0,0.2389013683
7989,326813.3988742,0,0.2211595052
7990,312819.6377474,0,0.1839379346
7991,302499.7004521,0,0.1269002312
7992,284896.7304859,0,0.1213861267
7993,273021.4180258,0,0.1154860344
7994,265922.9996178,0,0.1179217554
7995,259433.8082773,0,0.1233299357
7996,257130.7453478,0,0.1367882996
7997,258667.6590864,0,0.1709466284
7998,265743.0007115,0,0.2352365983
7999,295078.2070841,0,0.2783402294
8000,324459.5670224,0,0.2606149545
8001,330473.3766359,0.0036056,0.2406699522
8002,331576.4468567,0.13498,0.2240842557
8003,334701.043256,0.23329,0.2066969757
8004,339427.1683859,0.25983,0.1967113342
8005,336741.0308609,0.22726,0.1914405016
8006,335859.4977556,0.19394,0.1915528283
8007,332614.9020854,0.12818,0.1939460024
8008,331996.4443047,0.042056,0.1998316246
8009,339708.7051368,0,0.2102585046
8010,351533.2486747,0,0.2245092746
8011,349054.8021954,0,0.2336330134
8012,340830.2367838,0,0.2230021434
8013,326434.9396353,0,0.2064410265
8014,312584.2545623,0,0.1716966041
8015,304262.7666627,0,0.1184548408
8016,284795.1926413,0,0.1133077078
8017,277821.3888608,0,0.1154860344
8018,273275.2626372,0,0.1179217554
8019,268590.6757165,0,0.1233299357
8020,268369.138601,0,0.1367882996
8021,272430.6523845,0,0.1709466284
8022,281762.9033734,0,0.2352365983
8023,310599.6512362,0,0.2783402294
8024,341328.6952936,0,0.2606149545
8025,347536.3498832,0.0033985,0.2406699522
8026,347776.3484249,0.13346,0.2240842557
8027,349280.9546675,0.2409,0.2066969757
8028,354514.7690203,0.28083,0.1967113342
8029,355645.5313805,0.26093,0.1914405016
8030,356323.9887966,0.19698,0.1915528283
8031,352516.3196245,0.11128,0.1939460024
8032,353074.7777698,0.029046,0.1998316246
8033,359993.1972714,0,0.2102585046
8034,368693.1444099,0,0.2245092746
8035,364700.860975,0,0.2336330134
8036,356605.5255475,0,0.2230021434
8037,344610.2138164,0,0.2064410265
8038,331253.3718966,0,0.1716966041
8039,322821.1154393,0,0.1184548408
8040,309478.1195892,0,0.1133077078
8041,299084.3365887,0,0.0805337788
8042,288302.8636362,0,0.0831244629
8043,279949.0682406,0,0.0879323558
8044,272993.7258863,0,0.1022871201
8045,273589.1068841,0,0.139037883
8046,279898.2993183,0,0.1858856502
8047,304539.688057,0,0.2054020934
8048,330925.68158,0,0.192821022
8049,336948.7219067,0.00052568,0.1729566842
8050,337954.8696394,0.10336,0.1573130772
8051,342191.7669726,0.18183,0.1439871948
8052,345556.3619137,0.20034,0.134547108
8053,344739.4438005,0.1706,0.129526672
8054,343493.297526,0.13212,0.1281142426
8055,338702.5574041,0.076778,0.1298577221
8056,337308.7197193,0.020276,0.135315582
8057,342842.5322493,0,0.1469737268
8058,353227.0845366,0,0.1596110157
8059,349479.4150001,0,0.1674130372
8060,343280.9911237,0,0.1603220202
8061,330154.9170324,0,0.1453005856
8062,318625.7563152,0,0.1166160704
8063,310793.4962123,0,0.0836611198
8064,296093.58553,0,0.0788687163
8065,282496.7450684,0,0.1048325081
8066,278942.9205078,0,0.1082048559
8067,272910.649468,0,0.1144633908
8068,270436.8183454,0,0.1331492885
8069,269698.3612938,0,0.1809885268
8070,277973.6956277,0,0.2419712475
8071,301728.9359046,0,0.2673762106
8072,329642.6124529,0,0.2509991663
8073,336593.3394506,0.00097525,0.2251413414
8074,337728.7171674,0.12306,0.2047777303
8075,341407.1563554,0.19446,0.1874311497
8076,343488.6821694,0.17767,0.175142791
8077,341421.0024251,0.10342,0.1686075841
8078,334391.8143657,0.10119,0.1667689952
8079,328082.6219316,0.075116,0.169038519
8080,325507.2529643,0.026409,0.1761431296
8081,334174.8926068,0,0.1913187811
8082,344910.2119936,0,0.2077690049
8083,341933.3070046,0,0.2179250599
8084,332734.9013563,0,0.2086945344
8085,316516.5383617,0,0.1891408181
8086,306833.5202734,0,0.1518015834
8087,303732.0006569,0,0.1089034333
8088,287675.1751423,0,0.1026650613
8089,275453.7109393,0,0.1154860344
8090,265793.7696338,0,0.1179217554
8091,257772.2799114,0,0.1233299357
8092,255021.5273944,0,0.1367882996
8093,254735.3752869,0,0.1709466284
8094,251823.0852899,0,0.2352365983
8095,248846.1803008,0,0.2783402294
8096,260832.2613187,0,0.2606149545
8097,274530.6396249,0,0.2406699522
8098,287564.4065846,0.059144,0.2240842557
8099,293398.2172918,0.10956,0.2066969757
8100,296799.7350855,0.12196,0.1967113342
8101,294681.2864189,0.10297,0.1914405016
8102,285999.8007067,0.097251,0.1915528283
8103,280373.6810452,0.069838,0.1939460024
8104,278675.2298266,0.022525,0.1998316246
8105,291348.9989738,0,0.2102585046
8106,307867.3601455,0,0.2245092746
8107,304655.0719713,0,0.2336330134
8108,296296.6612191,0,0.2230021434
8109,280821.3706327,0,0.2064410265
8110,274599.8699734,0,0.1716966041
8111,270584.5097557,0,0.1184548408
8112,260615.3395598,0,0.1133077078
8113,248186.184311,0,0.131751677
8114,239255.4693439,0,0.1345304574
8115,235364.7237536,0,0.1407003534
8116,231437.0553107,0,0.1560542619
8117,231584.746721,0,0.1950236241
8118,230781.6746774,0,0.2683685216
8119,223877.1012455,0,0.3175430881
8120,228801.686708,0,0.2973212951
8121,242033.9140003,0,0.2745671369
8122,253189.2308352,0.09368,0.2556454262
8123,262443.0207624,0.16013,0.2358092329
8124,275449.0955827,0.1576,0.2244171627
8125,277133.7007315,0.10661,0.2184039591
8126,269998.359471,0.083665,0.2185321065
8127,262207.6375772,0.048703,0.2212623474
8128,260338.4181655,0.011439,0.2279769307
8129,269739.899503,0,0.2398723857
8130,282399.8225804,0,0.2561303069
8131,284061.3509463,0,0.2665390796
8132,279459.8404439,0,0.2544109037
8133,269453.7473955,0,0.2355172345
8134,264787.621901,0,0.1958792303
8135,267482.9901392,0,0.1351386253
8136,253392.3065244,0,0.1292665438
8137,241203.1498173,0,0.1395121852
8138,234483.1906483,0,0.1424546429
8139,234418.5756563,0,0.1489879614
8140,233352.4282881,0,0.1652462541
8141,239541.6214514,0,0.2065110107
8142,252160.0063196,0,0.2841761088
8143,284772.1158585,0,0.3362471821
8144,316258.0783937,0,0.3148342741
8145,326554.9389062,0,0.2907398382
8146,328304.159047,0.030811,0.2707035908
8147,332951.8231152,0.067799,0.2496989953
8148,337756.4093068,0.087308,0.2376359032
8149,337396.4114942,0.087714,0.2312685068
8150,335351.8085327,0.085487,0.2314042023
8151,331271.8333229,0.062511,0.2342952614
8152,329061.0775248,0.019959,0.2414053506
8153,333819.5101507,0,0.2540014781
8154,343802.5264163,0,0.2712170322
8155,340354.8550569,0,0.282238908
8156,332868.7466969,0,0.2693963518
8157,318034.990674,0,0.2493897975
8158,306542.7528093,0,0.2074170142
8159,300081.2536083,0,0.1430986333
8160,280115.2210772,0,0.1368806714
8161,266084.5370978,0,0.1237197599
8162,258543.0444589,0,0.1263291388
8163,255916.9065694,0,0.1321229022
8164,254393.8389005,0,0.1465407975
8165,257790.7413376,0,0.1831344883
8166,265927.6149744,0,0.2520080944
8167,292807.4516506,0,0.2981848543
8168,323361.1121582,0,0.2791958332
8169,332019.5210876,0,0.2578288263
8170,331225.6797572,0.079386,0.2400606312
8171,334364.1222263,0.14349,0.2214337026
8172,338051.7921274,0.14686,0.210736122
8173,337530.2568347,0.10562,0.2050894987
8174,335776.4213373,0.10757,0.2052098338
8175,333150.2834478,0.081825,0.2077736323
8176,331761.0611196,0.02757,0.2140788775
8177,339625.6287185,0,0.2252491553
8178,346668.6628476,0,0.2405159524
8179,342251.7666081,0,0.2502901799
8180,333944.1247782,0,0.2389013683
8181,319262.6755222,0,0.2211595052
8182,306727.3670722,0,0.1839379346
8183,296919.7343564,0,0.1269002312
8184,277761.3892254,0,0.1213861267
8185,262696.8653738,0,0.1154860344
8186,257379.9746027,0,0.1179217554
8187,253152.3079826,0,0.1233299357
8188,252418.4662877,0,0.1367882996
8189,255755.3690893,0,0.1709466284
8190,260906.1070239,0,0.2352365983
8191,290822.8483246,0,0.2783402294
8192,323019.5757719,0,0.2606149545
8193,332102.5975059,0,0.2406699522
8194,332757.9781391,0.066738,0.2240842557
8195,336777.9537135,0.13305,0.2066969757
8196,341402.5409988,0.15321,0.1967113342
8197,339104.0934259,0.13379,0.1914405016
8198,337834.8703685,0.11755,0.1915528283
8199,334927.1957281,0.078204,0.1939460024
8200,335430.2695944,0.022828,0.1998316246
8201,341213.3113793,0,0.2102585046
8202,348810.1882971,0,0.2245092746
8203,345325.5940851,0,0.2336330134
8204,336930.2604804,0,0.2230021434
8205,321085.7413682,0,0.2064410265
8206,309681.1952784,0,0.1716966041
8207,300205.8682357,0,0.1184548408
8208,280378.2964018,0,0.1133077078
8209,267012.2237688,0,0.1237197599
8210,258935.3497675,0,0.1263291388
8211,256161.5204677,0,0.1321229022
8212,256881.5160929,0,0.1465407975
8213,260730.7234741,0,0.1831344883
8214,267515.2976352,0,0.2520080944
8215,293093.6037581,0,0.2981848543
8216,322142.6580232,0,0.2791958332
8217,329919.5338473,0,0.2578288263
8218,331774.9071893,0.10305,0.2400606312
8219,337581.025757,0.18986,0.2214337026
8220,341970.2298572,0.18617,0.210736122
8221,341005.6203336,0.12163,0.2050894987
8222,339533.3215871,0.12709,0.2052098338
8223,337987.1771354,0.09885,0.2077736323
8224,338342.5595914,0.034206,0.2140788775
8225,344028.6788883,0,0.2252491553
8226,354574.7686557,0,0.2405159524
8227,351099.4051569,0,0.2502901799
8228,341697.9238194,0,0.2389013683
8229,325142.6397951,0,0.2211595052
8230,314255.0136414,0,0.1839379346
8231,303192.0039379,0,0.1269002312
8232,283825.9677612,0,0.1213861267
8233,271562.965349,0,0.1469452338
8234,266486.0731196,0,0.1500444621
8235,260379.9563746,0,0.1569258683
8236,261607.6412228,0,0.1740503842
8237,264007.6266403,0,0.2175136794
8238,271382.9664426,0,0.2993166845
8239,296605.8901095,0,0.3541620446
8240,324242.6452635,0,0.3316082816
8241,331327.2176018,0,0.3062301219
8242,331428.7554464,0.099454,0.2851263663
8243,334899.5035886,0.19564,0.2630026701
8244,336676.4158689,0.20945,0.2502968704
8245,334276.4304514,0.16226,0.2435902264
8246,328876.463262,0.15104,0.2437331516
8247,322391.8872781,0.10677,0.246778243
8248,321658.0455831,0.033761,0.2542671496
8249,331507.2165081,0,0.2675343843
8250,341490.2327737,0,0.2856671632
8251,335554.8842219,0,0.297276272
8252,325045.7173071,0,0.2837494791
8253,308379.664725,0,0.2626769986
8254,297076.6564798,0,0.2184679538
8255,294432.057164,0,0.1507227637
8256,277359.8532036,0,0.1441735159
8257,260878.4148844,0,0.1727600376
8258,258201.5080726,0,0.1774486003
8259,253263.0765404,0,0.1849768878
8260,250840.01434,0,0.198377213
8261,251933.8538476,0,0.2334336342
8262,250627.7079377,0,0.3090781543
8263,252132.3141802,0,0.3621553123
8264,262027.6386709,0,0.3496276187
8265,276233.7062,0,0.3293109494
8266,291616.689655,0.096559,0.3112578832
8267,300164.3300266,0.18129,0.2890211734
8268,303579.69389,0.17505,0.2756799032
8269,303427.3871231,0.10782,0.2672108186
8270,297833.5749577,0.1242,0.2659853869
8271,292581.2991785,0.10288,0.2701684451
8272,291482.8443144,0.037202,0.2793290922
8273,298299.7259714,0,0.2895400515
8274,308804.2775297,0,0.3060718235
8275,305688.9118435,0,0.3194935864
8276,295572.0502373,0,0.308095897
8277,281167.5223756,0,0.2873532149
8278,272670.6509263,0,0.2461959584
8279,271636.8110541,0,0.1766938357
8280,257970.740244,0,0.1696068341
8281,244493.8990533,0,0.1469452338
8282,235263.185909,0,0.1500444621
